"id","deployment_code","community_name","latitude","longitude","plaque_text","filter_project_completion_year","location_type","project_type","filter_country_id","country_name","partner_name","filter_project_type","modified"
"2125","LR.CON.Q1.09.036.015","Tinita Town","6.55984","-9.4201","Water For Christmas","2012",NULL,"Handdug Well (new Well)","11","Liberia","Concern Worldwide U.S.","27","2011-11-18 14:48:13"
"2126","LR.CON.Q1.09.036.016","Garney Town","6.57489","-9.43134","Water For Christmas","2011",NULL,"Handdug Well (new Well)","11","Liberia","Concern Worldwide U.S.","27","2011-11-18 14:48:13"
"2127","LR.CON.Q1.09.036.017","Tasta (Tasai)","6.63473","-9.54433","Water For Christmas","2011",NULL,"Handdug Well (new Well)","11","Liberia","Concern Worldwide U.S.","27","2013-01-07 11:20:59"
"2128","LR.CON.Q1.09.036.018","Saw Mill","6.5292","-9.44037","Water For Christmas","2011",NULL,"Handdug Well (new Well)","11","Liberia","Concern Worldwide U.S.","27","2011-11-18 14:48:13"
"2129","LR.CON.Q1.09.036.019","Wouzu (Wozi)","7.833527778","-9.553583333","Water For Christmas","2009",NULL,"Deep Borehole (new Well)","11","Liberia","Concern Worldwide U.S.","13","2011-11-18 14:48:13"
"2130","LR.CON.Q1.09.036.020","Ziggeda","7.833527778","-9.553583333","Water For Christmas","2009",NULL,"Deep Borehole (new Well)","11","Liberia","Concern Worldwide U.S.","13","2011-11-18 14:48:13"
"2131","LR.CON.Q1.09.036.021","Luyeamah","8.069083333","-9.552","Water For Christmas","2009",NULL,"Deep Borehole (new Well)","11","Liberia","Concern Worldwide U.S.","13","2011-11-18 14:48:13"
"2132","LR.CON.Q1.09.036.022","Salayea Town","7.614722222","-9.495222222","Water For Christmas","2010",NULL,"Deep Borehole (new Well)","11","Liberia","Concern Worldwide U.S.","13","2011-11-18 14:48:13"
"2133","LR.CON.Q1.09.036.023","Kpayiea","7.712222222","-9.386222222","SPE Santa Monica","2010",NULL,"Deep Borehole (new Well)","11","Liberia","Concern Worldwide U.S.","13","2011-11-18 14:48:13"
"2134","LR.CON.Q1.09.036.024","Clara Town 1","6.327520278","-10.79828278","Muhammad Qubbaj in honor of Mahmoud and Muyassar Qubbaj","2010",NULL,"Tap Stand","11","Liberia","Concern Worldwide U.S.","32","2013-01-07 11:21:17"
"2135","LR.CON.Q1.09.036.025","Clara Town 2","6.328110278","-10.79498611","Muhammad Qubbaj in honor of Mahmoud and Muyassar Qubbaj","2010",NULL,"Tap Stand","11","Liberia","Concern Worldwide U.S.","32","2013-01-07 11:21:22"
"2136","LR.CON.Q1.09.036.026","Clara Town 3","6.327124167","-10.79515444","Ajay Bhalia","2010",NULL,"Tap Stand","11","Liberia","Concern Worldwide U.S.","32","2013-01-07 11:21:26"
"2137","LR.CON.Q1.09.036.027","Clara Town 4","6.328543889","-10.79248444","Ajay Bhalia","2010",NULL,"Tap Stand","11","Liberia","Concern Worldwide U.S.","32","2013-01-07 11:21:29"
"2138","LR.CON.Q1.09.036.028","Clara Town 5","6.326493889","-10.79701389","Steve Sabba and the clients of Tax Pro","2010",NULL,"Tap Stand","11","Liberia","Concern Worldwide U.S.","32","2013-01-07 11:21:33"
"2139","LR.CON.Q1.09.036.029","Clara Town 6","6.327469444","-10.79730639","Steve Sabba and the clients of Tax Pro","2010",NULL,"Tap Stand","11","Liberia","Concern Worldwide U.S.","32","2013-01-07 11:21:38"
"4121","LR.EQU.Q4.10.071.001","Boitian","6.731417","-9.13455","Calvary Baptist Church","2012",NULL,"New Hand-dug Well","11","Liberia",NULL,"37","2012-09-12 14:45:15"
"2144","LR.CON.Q1.09.036.034","Zorzor 1","7.768305556","-9.429305556","charity: water","2010",NULL,"Deep Borehole (new Well)","11","Liberia","Concern Worldwide U.S.","13","2011-11-18 14:48:13"
"2146","LR.CON.Q1.09.036.036","Konia 1","7.955916667","-9.538138889","Steve Sabba and the clients of Tax Pro","2010",NULL,"Deep Borehole (new Well)","11","Liberia","Concern Worldwide U.S.","13","2011-11-18 14:48:13"
"2147","LR.CON.Q1.09.036.037","Konia 2","7.961166667","-9.5395","Steve Sabba and the clients of Tax Pro","2010",NULL,"Deep Borehole (new Well)","11","Liberia","Concern Worldwide U.S.","13","2011-11-18 14:48:13"
"2148","LR.CON.Q1.09.036.038","Zelemai","7.886944444","-9.517805556","charity: water","2010",NULL,"Deep Borehole (new Well)","11","Liberia","Concern Worldwide U.S.","13","2011-11-18 14:48:13"
"2149","MW.WFP.Q1.07.003.001","Mphuleya-Bereu","-16.08694","34.50829","Alex Lloyd","2008",NULL,"Rehabilitated Well","12","Malawi","Water For People","14","2011-11-18 14:48:13"
"2150","MW.WFP.Q1.07.003.002","Chambuluka","-16.08917","34.50736","Diesel USA","2008",NULL,"Rehabilitated Well","12","Malawi","Water For People","14","2011-11-18 14:48:13"
"2151","MW.WFP.Q1.07.003.003","Namatchuwa","-16.08336","34.49314","NYC Outdoor Exhibition 2006","2008",NULL,"Rehabilitated Well","12","Malawi","Water For People","14","2011-11-18 14:48:13"
"2152","MW.WFP.Q1.07.003.004","Mwasiya","-16.08623","34.49131","Sally Rabinowitz - Bat Mitzvah + The Zurich International School","2008",NULL,"Rehabilitated Well","12","Malawi","Water For People","14","2011-11-18 14:48:13"
"2153","MW.WFP.Q1.07.003.005","Ng'ombe","-15.57037","34.55516","Madeleine & Mariah Foote","2008",NULL,"Rehabilitated Well","12","Malawi","Water For People","14","2012-06-20 19:46:02"
"2154","MW.WFP.Q1.07.003.006","Kaphiri I","-16.092445","34.52716","Fiona Dieffenbacher","2008",NULL,"Rehabilitated Well","12","Malawi","Water For People","14","2012-06-21 14:47:31"
"2155","MW.WFP.Q1.07.003.007","Kaphiri II","-16.09248","34.52987","Dino","2008",NULL,"Rehabilitated Well","12","Malawi","Water For People","14","2011-11-18 14:48:13"
"2156","MW.WFP.Q1.07.003.008","Milisi I","-16.09734","34.53593","Opal Fortune Ltd","2008",NULL,"Rehabilitated Well","12","Malawi","Water For People","14","2012-06-20 19:46:33"
"2157","MW.WFP.Q1.07.003.009","Milisi II","-16.161748","34.53593","Ryan Nacol","2008",NULL,"Rehabilitated Well","12","Malawi","Water For People","14","2011-11-18 14:48:13"
"2158","MW.WFP.Q1.07.003.010","Maganga","-15.5497","34.4535","Jim McGinnis","2008",NULL,"New Drilled Borehole","12","Malawi","Water For People","33","2011-11-18 14:48:13"
"2159","MW.WFP.Q1.07.003.011","Bwalo 1","-15.56005","34.45286","Kari & Aaron's Wedding Well","2008",NULL,"New Drilled Borehole","12","Malawi","Water For People","33","2012-06-20 19:49:32"
"2160","MW.WFP.Q1.07.003.012","Bwalo 2","-15.56148","34.45339","Lily & Reed Nelson","2008",NULL,"New Drilled Borehole","12","Malawi","Water For People","33","2012-06-20 19:49:40"
"2161","MW.WFP.Q1.07.003.013","Liwonde","-15.53279","34.46212","Andrea Mahee","2008",NULL,"New Drilled Borehole","12","Malawi","Water For People","33","2011-11-18 14:48:13"
"2162","MW.WFP.Q1.07.003.014","Mwingamo","-16.00987","34.47507","A & L Goldstein Foundation","2008",NULL,"New Drilled Borehole","12","Malawi","Water For People","33","2011-11-18 14:48:13"
"2163","MW.WFP.Q1.07.003.015","Mwingamo 2","-16.01076","34.47394","Danielson Design","2008",NULL,"New Drilled Borehole","12","Malawi","Water For People","33","2011-11-18 14:48:13"
"2164","MW.WFP.Q1.07.003.016","Tome","-16.05856","34.51058","Danielson Design","2008",NULL,"Rehabilitated Well","12","Malawi","Water For People","14","2011-11-18 14:48:13"
"2165","MW.PAI.Q2.08.020.001","Chilumhpa","-15.50435654","35.21815144","All for Africa","2008",NULL,"Hand-Dug Well","12","Malawi","Pump Aid","1","2012-11-08 19:40:54"
"2166","MW.PAI.Q2.08.020.002","Chisawa 1","-15.62142574","35.17355502","All for Africa","2008",NULL,"Hand-Dug Well","12","Malawi","Pump Aid","1","2012-11-08 19:40:54"
"2167","MW.PAI.Q2.08.020.003","Ganiza","-15.54452458","35.14804828","All for Africa","2008",NULL,"Hand-Dug Well","12","Malawi","Pump Aid","1","2012-11-08 19:40:54"
"2168","MW.PAI.Q2.08.020.004","Grinjala 2","-15.59566133","35.16493081","All for Africa","2008",NULL,"Hand-Dug Well","12","Malawi","Pump Aid","1","2012-11-08 19:40:54"
"2169","MW.PAI.Q2.08.020.005","Juwa 2","-15.68075751","35.1398338","All for Africa","2008",NULL,"Hand-Dug Well","12","Malawi","Pump Aid","1","2012-11-08 19:40:54"
"2170","MW.PAI.Q2.08.020.006","Makalani 2","-15.64253742","35.1583553","All for Africa","2008",NULL,"Hand-Dug Well","12","Malawi","Pump Aid","1","2012-11-08 19:40:54"
"2171","MW.PAI.Q2.08.020.007","Maulana","-15.62566863","35.18029409","All for Africa","2008",NULL,"Hand-Dug Well","12","Malawi","Pump Aid","1","2012-11-08 19:40:54"
"2172","MW.PAI.Q2.08.020.008","Mbengule 2","-15.42252055","35.29779022","All for Africa","2008",NULL,"Hand-Dug Well","12","Malawi","Pump Aid","1","2012-11-08 19:40:54"
"2173","MW.PAI.Q2.08.020.009","Mbunda","-15.60693649","35.18053416","All for Africa","2008",NULL,"Hand-Dug Well","12","Malawi","Pump Aid","1","2012-11-08 19:40:54"
"2174","MW.PAI.Q2.08.020.010","Mlukula 3","-15.53166411","35.18152069","All for Africa","2008",NULL,"Hand-Dug Well","12","Malawi","Pump Aid","1","2012-11-08 19:40:54"
"2175","MW.PAI.Q2.08.020.011","Beni","-15.53933214","35.12724843","My Pilates Studio, LLC","2011",NULL,"Hand-Dug Well","12","Malawi","Pump Aid","1","2012-11-08 19:40:54"
"2176","MW.PAI.Q2.08.020.012","Chakachadza","-15.7049621","35.11673978","Henry Seftel Siegel's Bar Mitzvah","2011",NULL,"Hand-Dug Well","12","Malawi","Pump Aid","1","2012-11-08 19:40:54"
"2177","MW.PAI.Q2.08.020.013","Chanawo","-15.54937373","35.18144617","General charity: water donors","2011",NULL,"Hand-Dug Well","12","Malawi","Pump Aid","1","2012-11-08 19:40:54"
"2178","MW.PAI.Q2.08.020.014","Chilewani","-15.54992659","35.1739586","Monique Pean","2011",NULL,"Hand-Dug Well","12","Malawi","Pump Aid","1","2012-11-08 19:40:54"
"2179","MW.PAI.Q2.08.020.015","Chilimani","-15.000414","35.06311872","Monique Pean","2011",NULL,"Hand-Dug Well","12","Malawi","Pump Aid","1","2012-11-08 19:40:54"
"2180","MW.PAI.Q2.08.020.016","Chisawa 2","-15.62164709","35.17218681","All for Africa","2011",NULL,"Hand-Dug Well","12","Malawi","Pump Aid","1","2012-11-08 19:40:54"
"2181","MW.PAI.Q2.08.020.017","Grinjala 1","-15.60322253","35.16780691","All for Africa","2011",NULL,"Hand-Dug Well","12","Malawi","Pump Aid","1","2012-11-08 19:40:54"
"2182","MW.PAI.Q2.08.020.018","Juwa 1","-15.68231023","35.13904792","General charity: water donors","2011",NULL,"Hand-Dug Well","12","Malawi","Pump Aid","1","2012-11-08 19:40:54"
"2183","MW.PAI.Q2.08.020.019","Juwa 3","-15.68078696","35.14328482","General charity: water donors","2011",NULL,"Hand-Dug Well","12","Malawi","Pump Aid","1","2012-11-08 19:40:54"
"2184","MW.PAI.Q2.08.020.020","Juwa 4","-15.67774162","35.14609749","General charity: water donors","2011",NULL,"Hand-Dug Well","12","Malawi","Pump Aid","1","2012-11-08 19:40:54"
"2185","MW.PAI.Q2.08.020.021","Kaenda","-15.54995925","35.13363949","Portico Church","2011",NULL,"Hand-Dug Well","12","Malawi","Pump Aid","1","2012-11-08 19:40:54"
"2186","MW.PAI.Q2.08.020.022","Kayenda","-15.54156198","35.13399104","Portico Church","2011",NULL,"Hand-Dug Well","12","Malawi","Pump Aid","1","2012-11-08 19:40:54"
"2187","MW.PAI.Q2.08.020.023","Lidala","-15.58452215","35.1583727","Pangea Day","2011",NULL,"Hand-Dug Well","12","Malawi","Pump Aid","1","2012-11-08 19:40:54"
"2188","MW.PAI.Q2.08.020.024","Likaka","-15.57733608","35.12246554","Guido Neri","2011",NULL,"Hand-Dug Well","12","Malawi","Pump Aid","1","2012-11-08 19:40:54"
"2189","MW.PAI.Q2.08.020.025","Lionde 2","-15.62137817","35.17744236","Alak Goswami","2011",NULL,"Hand-Dug Well","12","Malawi","Pump Aid","1","2012-11-08 19:40:54"
"2190","MW.PAI.Q2.08.020.026","Liundi","-16.5912577","35.10685169","Alak Goswami","2011",NULL,"Hand-Dug Well","12","Malawi","Pump Aid","1","2012-11-08 19:40:54"
"2191","MW.PAI.Q2.08.020.027","Mmanga","-15.61867941","35.17534409","Michael & Natalia Tegler","2011",NULL,"Hand-Dug Well","12","Malawi","Pump Aid","1","2012-11-08 19:40:54"
"2192","MW.PAI.Q2.08.020.028","Majour Village","-15.65374729","35.17234836","Michael & Natalia Tegler","2011",NULL,"Hand-Dug Well","12","Malawi","Pump Aid","1","2012-11-08 19:40:54"
"2193","MW.PAI.Q2.08.020.029","Makalani 1","-15.63945113","35.16164238","General charity: water donors","2011",NULL,"Hand-Dug Well","12","Malawi","Pump Aid","1","2012-11-08 19:40:54"
"2194","MW.PAI.Q2.08.020.030","Makalani 3","-15.64011293","35.15866555","General charity: water donors","2011",NULL,"Hand-Dug Well","12","Malawi","Pump Aid","1","2012-11-08 19:40:54"
"2195","MW.PAI.Q2.08.020.031","Mbengule","-15.42256104","35.29649605","General charity: water donors","2011",NULL,"Hand-Dug Well","12","Malawi","Pump Aid","1","2012-11-08 19:40:54"
"2196","MW.PAI.Q2.08.020.032","Mbeti","-15.54439841","35.16187786","General charity: water donors","2011",NULL,"Hand-Dug Well","12","Malawi","Pump Aid","1","2012-11-08 19:40:54"
"2197","MW.PAI.Q2.08.020.033","Mbwana","-15.45000996","35.28408313","General charity: water donors","2011",NULL,"Hand-Dug Well","12","Malawi","Pump Aid","1","2012-11-08 19:40:54"
"2198","MW.PAI.Q2.08.020.034","Mlukula 4","-15.53068221","35.1784816","Dan Sutera","2011",NULL,"Hand-Dug Well","12","Malawi","Pump Aid","1","2012-11-08 19:40:54"
"2199","MW.PAI.Q2.08.020.035","Mpochera","-15.68232935","35.15733697","Arthur Ray","2011",NULL,"Hand-Dug Well","12","Malawi","Pump Aid","1","2012-11-08 19:40:54"
"2200","MW.PAI.Q2.08.020.036","Mtalika 4","-15.63059582","35.12287358","Arthur Ray","2011",NULL,"Hand-Dug Well","12","Malawi","Pump Aid","1","2012-11-08 19:40:54"
"2201","MW.PAI.Q2.08.020.037","Mtalika 5","-15.63553098","35.1282766","Lance & Deborah Robinson","2011",NULL,"Hand-Dug Well","12","Malawi","Pump Aid","1","2012-11-08 19:40:54"
"2202","MW.PAI.Q2.08.020.038","Mwitha","-15.58862035","35.12910696","Lance & Deborah Robinson","2011",NULL,"Hand-Dug Well","12","Malawi","Pump Aid","1","2012-11-08 19:40:54"
"2203","MW.PAI.Q2.08.020.039","Ndile","-15.65514658","35.16607813","Philip Berber","2011",NULL,"Hand-Dug Well","12","Malawi","Pump Aid","1","2012-11-08 19:40:54"
"2204","MW.PAI.Q2.08.020.040","Ndile 1","-15.6524753","35.16301942","Philip Berber","2011",NULL,"Hand-Dug Well","12","Malawi","Pump Aid","1","2012-11-08 19:40:54"
"2205","MW.PAI.Q2.08.020.041","Njagaja 1","-15.60746851","35.1131632","My Pilates Studio, LLC","2011",NULL,"Hand-Dug Well","12","Malawi","Pump Aid","1","2012-11-08 19:40:54"
"2206","MW.PAI.Q2.08.020.042","Njagaja 2","-15.60279128","35.11377722","General charity: water donors","2011",NULL,"Hand-Dug Well","12","Malawi","Pump Aid","1","2012-11-08 19:40:54"
"2207","MW.PAI.Q2.08.020.043","Ntalika 6","-15.62855735","35.11596214","General charity: water donors","2011",NULL,"Hand-Dug Well","12","Malawi","Pump Aid","1","2012-11-08 19:40:54"
"2208","MW.PAI.Q2.08.020.044","Poya 1","-15.61474307","35.14935624","General charity: water donors","2011",NULL,"Hand-Dug Well","12","Malawi","Pump Aid","1","2012-11-08 19:40:54"
"2209","MW.PAI.Q2.08.020.045","Poya 2","-15.61392988","35.15120307","General charity: water donors","2011",NULL,"Hand-Dug Well","12","Malawi","Pump Aid","1","2012-11-08 19:40:54"
"2210","MW.PAI.Q2.08.020.046","Saenda","-15.6141868","35.1210823","General charity: water donors","2011",NULL,"Hand-Dug Well","12","Malawi","Pump Aid","1","2012-11-08 19:40:54"
"2211","MW.PAI.Q2.08.020.047","Samikwa","-15.61235961","35.7949578","General charity: water donors","2011",NULL,"Hand-Dug Well","12","Malawi","Pump Aid","1","2012-11-08 19:40:54"
"2212","MW.PAI.Q2.08.020.048","Sasu","-15.61737487","35.18115731","General charity: water donors","2011",NULL,"Hand-Dug Well","12","Malawi","Pump Aid","1","2012-11-08 19:40:54"
"2213","MW.PAI.Q2.08.020.049","Somera","-15.54203703","35.13904737","General charity: water donors","2011",NULL,"Hand-Dug Well","12","Malawi","Pump Aid","1","2012-11-08 19:40:54"
"2214","MW.PAI.Q2.08.020.050","Ulaya","-15.57464993","35.14695345","General charity: water donors","2011",NULL,"Hand-Dug Well","12","Malawi","Pump Aid","1","2012-11-08 19:40:54"
"2215","MW.WFP.Q2.09.040.001","M'bande","-16.15024","34.79092","Jay Brewer and Maya Bazar","2011",NULL,"Deep Borehole","12","Malawi","Water For People","15","2011-11-18 14:48:13"
"2216","MW.WFP.Q2.09.040.002","Mwalija","-15.96869","34.7758","Karmic Trust-Jesse Carmichael","2011",NULL,"Deep Borehole","12","Malawi","Water For People","15","2011-11-18 14:48:13"
"2217","MW.WFP.Q2.09.040.003","Dzimoola","-16.13768","35.8034","Erin C. & Justine S. Hastings","2011",NULL,"Deep Borehole","12","Malawi","Water For People","15","2011-11-18 14:48:13"
"2218","MW.PAI.Q2.08.029.001","Muhavi","-12.16802","33.43469","pangea Day","2011",NULL,"Rehabilitated Well","12","Malawi","Pump Aid","14","2012-11-08 19:40:54"
"2219","MW.PAI.Q2.08.029.002","Tibvuale","-12.16291","33.44058","charity: water","2011",NULL,"Rehabilitated Well","12","Malawi","Pump Aid","14","2012-11-08 19:40:54"
"2220","MW.PAI.Q2.08.029.003","Chiocha","-12.15961","33.43117","charity: water","2011",NULL,"Rehabilitated Well","12","Malawi","Pump Aid","14","2012-11-08 19:40:54"
"2221","MW.PAI.Q2.08.029.004","Chipokoro","-11.95854","33.3128","charity: water","2011",NULL,"Rehabilitated Well","12","Malawi","Pump Aid","14","2012-11-08 19:40:54"
"2222","MW.PAI.Q2.08.029.005","Katutula","-11.94568","33.27052","charity: water","2011",NULL,"Rehabilitated Well","12","Malawi","Pump Aid","14","2012-11-08 19:40:54"
"2223","MW.PAI.Q2.08.029.006","Sibande","-11.69497","33.65964","charity: water","2011",NULL,"Rehabilitated Well","12","Malawi","Pump Aid","14","2012-11-08 19:40:54"
"2224","MW.PAI.Q2.08.029.007","Chinjoka","-11.2811","33.59928","charity: water","2011",NULL,"Rehabilitated Well","12","Malawi","Pump Aid","14","2012-11-08 19:40:54"
"2225","MW.PAI.Q2.08.029.008","Chinombo Mujumila","-11.18848","33.57556","charity: water","2011",NULL,"Rehabilitated Well","12","Malawi","Pump Aid","14","2012-11-08 19:40:54"
"2226","MW.PAI.Q2.08.029.009","Bilikiya","-11.16042","33.63311","charity: water","2011",NULL,"Rehabilitated Well","12","Malawi","Pump Aid","14","2012-11-08 19:40:54"
"2227","MW.PAI.Q2.08.029.010","Nkhutamaji","-10.86491","33.48019","charity: water","2011",NULL,"Rehabilitated Well","12","Malawi","Pump Aid","14","2012-11-08 19:40:54"
"2228","MW.PAI.Q2.08.029.011","Zolekere","-10.85362","33.49535","charity: water","2011",NULL,"Rehabilitated Well","12","Malawi","Pump Aid","14","2012-11-08 19:40:54"
"2229","MW.PAI.Q2.08.029.012","Maulunge","-10.28641","34.13404","charity: water","2011",NULL,"Rehabilitated Well","12","Malawi","Pump Aid","14","2012-11-08 19:40:54"
"2230","MW.PAI.Q2.08.029.013","Malema 2","-9.94552","33.91587","charity: water","2011",NULL,"Rehabilitated Well","12","Malawi","Pump Aid","14","2012-11-08 19:40:54"
"2231","MW.PAI.Q2.08.029.014","Katolola","-9.94419","33.93219","charity: water","2011",NULL,"Rehabilitated Well","12","Malawi","Pump Aid","14","2012-11-08 19:40:54"
"2232","MW.PAI.Q2.08.029.015","Mwayimba","-9.94177","33.91666","charity: water","2011",NULL,"Hand-Dug Well","12","Malawi","Pump Aid","1","2012-11-08 19:40:54"
"2233","MW.PAI.Q2.08.029.016","Mwahobeke 2","-9.9385","33.93462","charity: water","2011",NULL,"Rehabilitated Well","12","Malawi","Pump Aid","14","2012-11-08 19:40:54"
"2234","MW.PAI.Q2.08.029.017","Mwanyeska","-9.93302","33.92218","charity: water","2011",NULL,"Rehabilitated Well","12","Malawi","Pump Aid","14","2012-11-08 19:40:54"
"2235","MW.PAI.Q2.08.029.018","Mwanyesha","-9.93302","33.92372","charity: water","2011",NULL,"Rehabilitated Well","12","Malawi","Pump Aid","14","2012-11-08 19:40:54"
"2236","MW.PAI.Q2.08.029.019","Kafikisila","-9.92356","33.93003","charity: water","2011",NULL,"Rehabilitated Well","12","Malawi","Pump Aid","14","2012-11-08 19:40:54"
"2237","MW.PAI.Q2.08.029.020","Mwakasungula 1","-9.91951","33.87381","charity: water","2011",NULL,"Rehabilitated Well","12","Malawi","Pump Aid","14","2012-11-08 19:40:54"
"2238","MW.PAI.Q2.08.029.021","Mzumala","-9.90901","33.92618","charity: water","2011",NULL,"Rehabilitated Well","12","Malawi","Pump Aid","14","2012-11-08 19:40:54"
"2239","MW.PAI.Q2.08.029.022","Zindi","-9.90772","33.92081","charity: water","2011",NULL,"Rehabilitated Well","12","Malawi","Pump Aid","14","2012-11-08 19:40:54"
"2240","MW.PAI.Q2.08.029.023","Mwenelupmbe","-9.90656","33.9089","charity: water","2011",NULL,"Rehabilitated Well","12","Malawi","Pump Aid","14","2012-11-08 19:40:54"
"2241","MW.PAI.Q2.08.029.024","Forotiya","-9.90597","33.93055","charity: water","2011",NULL,"Rehabilitated Well","12","Malawi","Pump Aid","14","2012-11-08 19:40:54"
"2242","MW.PAI.Q2.08.029.025","Zindi - Yugutu","-9.90555","33.92699","charity: water","2011",NULL,"Rehabilitated Well","12","Malawi","Pump Aid","14","2012-11-08 19:40:54"
"2243","MW.PAI.Q2.08.029.026","Zindi - Modikai","-9.90475","33.91667","charity: water","2011",NULL,"Rehabilitated Well","12","Malawi","Pump Aid","14","2012-11-08 19:40:54"
"2244","MW.PAI.Q2.08.029.027","Kafikisila 2","-9.9048","33.89722","charity: water","2011",NULL,"Rehabilitated Well","12","Malawi","Pump Aid","14","2012-11-08 19:40:54"
"2245","MW.PAI.Q2.08.029.028","Lmwavula","-9.90301","33.9097","charity: water","2011",NULL,"Rehabilitated Well","12","Malawi","Pump Aid","14","2012-11-08 19:40:54"
"2246","MW.PAI.Q2.08.029.029","Mangwabika","-9.9017","33.91157","charity: water","2011",NULL,"Rehabilitated Well","12","Malawi","Pump Aid","14","2012-11-08 19:40:54"
"2247","MW.PAI.Q2.08.029.030","Kafikisila 1","-9.90019","33.89652","charity: water","2011",NULL,"Rehabilitated Well","12","Malawi","Pump Aid","14","2012-11-08 19:40:54"
"2248","MW.PAI.Q2.08.029.031","Kayunga 3","-9.89985","33.92272","charity: water","2011",NULL,"Rehabilitated Well","12","Malawi","Pump Aid","14","2012-11-08 19:40:54"
"2249","MW.PAI.Q2.08.029.032","Lalika 3","-9.89885","33.91624","charity: water","2011",NULL,"Rehabilitated Well","12","Malawi","Pump Aid","14","2012-11-08 19:40:54"
"2250","MW.PAI.Q2.08.029.033","Kamwenda","-9.89637","33.91037","charity: water","2011",NULL,"Rehabilitated Well","12","Malawi","Pump Aid","14","2012-11-08 19:40:54"
"2251","MW.PAI.Q2.08.029.034","Kayunga 2","-9.89619","33.90436","charity: water","2011",NULL,"Rehabilitated Well","12","Malawi","Pump Aid","14","2012-11-08 19:40:54"
"2252","MW.PAI.Q2.08.029.035","Chisambi","-9.89539","33.90676","charity: water","2011",NULL,"Rehabilitated Well","12","Malawi","Pump Aid","14","2012-11-08 19:40:54"
"2253","MW.PAI.Q2.08.029.036","Lalika - Chinsambi","-9.89251","33.90622","charity: water","2011",NULL,"Rehabilitated Well","12","Malawi","Pump Aid","14","2012-11-08 19:40:54"
"2254","MW.PAI.Q2.08.029.037","Kyungu 5","-9.89243","33.91478","charity: water","2011",NULL,"Rehabilitated Well","12","Malawi","Pump Aid","14","2012-11-08 19:40:54"
"2255","MW.PAI.Q2.08.029.038","Malungo","-9.89233","33.91172","charity: water","2011",NULL,"Rehabilitated Well","12","Malawi","Pump Aid","14","2012-11-08 19:40:54"
"2256","MW.PAI.Q2.08.029.039","Lalika","-9.88883","33.9148","charity: water","2011",NULL,"Rehabilitated Well","12","Malawi","Pump Aid","14","2012-11-08 19:40:54"
"2257","MW.PAI.Q2.08.029.040","Lalika 2","-9.88856","33.91032","charity: water","2011",NULL,"Rehabilitated Well","12","Malawi","Pump Aid","14","2012-11-08 19:40:54"
"2258","MW.PAI.Q2.08.029.041","Lalika - Kumwenda","-9.88719","33.90708","charity: water","2011",NULL,"Rehabilitated Well","12","Malawi","Pump Aid","14","2012-11-08 19:40:54"
"2259","MW.PAI.Q2.08.029.042","Kayunga","-9.88659","33.92001","charity: water","2011",NULL,"Hand-Dug Well","12","Malawi","Pump Aid","1","2012-11-08 19:40:54"
"2260","MW.PAI.Q2.08.029.043","Gondo","-9.8865","33.90228","charity: water","2011",NULL,"Rehabilitated Well","12","Malawi","Pump Aid","14","2012-11-08 19:40:54"
"2261","MW.PAI.Q2.08.029.044","Mwakasungula 2","-9.88642","33.88493","charity: water","2011",NULL,"Rehabilitated Well","12","Malawi","Pump Aid","14","2012-11-08 19:40:54"
"2262","MW.PAI.Q2.08.029.045","Mwakasungula 4","-9.88579","33.86882","charity: water","2009",NULL,"Rehabilitated Well","12","Malawi","Pump Aid","14","2012-11-08 19:40:54"
"2263","MW.PAI.Q2.08.029.046","Mwakasongola","-9.88421","33.88399","charity: water","2011",NULL,"Rehabilitated Well","12","Malawi","Pump Aid","14","2012-11-08 19:40:54"
"2264","MW.PAI.Q2.08.029.047","Munkhondya","-9.88336","33.8726","charity: water","2011",NULL,"Rehabilitated Well","12","Malawi","Pump Aid","14","2012-11-08 19:40:54"
"2265","MW.PAI.Q2.08.029.048","Lalika - Kayira","-9.8825","33.90245","charity: water","2011",NULL,"Rehabilitated Well","12","Malawi","Pump Aid","14","2012-11-08 19:40:54"
"2266","MW.PAI.Q2.08.029.049","Mwambira","-9.88237","33.89835","charity: water","2011",NULL,"Rehabilitated Well","12","Malawi","Pump Aid","14","2012-11-08 19:40:54"
"2267","MW.PAI.Q2.08.029.050","Kayunga - Chavhula","-9.88091","33.90713","charity: water","2011",NULL,"Rehabilitated Well","12","Malawi","Pump Aid","14","2012-11-08 19:40:54"
"2268","MW.PAI.Q2.08.029.051","Mwangalawa","-9.88027","33.8981","charity: water","2011",NULL,"Rehabilitated Well","12","Malawi","Pump Aid","14","2012-11-08 19:40:54"
"2269","MW.PAI.Q2.08.029.052","Mwakasungulra","-9.87976","33.87859","charity: water","2011",NULL,"Rehabilitated Well","12","Malawi","Pump Aid","14","2012-11-08 19:40:54"
"2270","MW.PAI.Q2.08.029.053","Mwangalawa 2","-9.87757","33.90623","charity: water","2011",NULL,"Rehabilitated Well","12","Malawi","Pump Aid","14","2012-11-08 19:40:54"
"2271","MW.PAI.Q2.08.029.054","Mwakasungula 3","-9.87424","33.87971","charity: water","2011",NULL,"Rehabilitated Well","12","Malawi","Pump Aid","14","2012-11-08 19:40:54"
